Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
"ABM Aviation, Inc.(JFK)",2020-08-28,2020-08-25,2020-08-25,"Building 141, Federal Circle, 2nd Floor  Jamaica, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,190,40,40
Access - Supports for Living Inc. (at U.S. Merchant Marine Academy),2020-11-30,2020-08-28,2020-08-28,"300 Steamboat Rd.  Kings Point, NY, 11024",Nassau,,N/A,Termination of Access s service contract with the U S Merchant Marine Academy,1,53,53
"Ace Hotel New York (20 W. 29 St., NYC)",2020-03-23,2020-08-26,2020-08-26,"20 W. 29 Street  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,185,105,105
Acme Bus Corp.,2020-03-31,2020-04-28,2020-04-28,"1711 Front Street  Yorktown, NY, 10598",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,659,65,65
Acme Bus Corp.,2020-03-31,2020-04-28,2020-04-28,"(Six Acme Bus Corp. locations in Long Island)  , NY, ",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,655,749,749
"Action Environmental Systems, LLC",2020-04-01,2020-04-22,2020-04-22,"920 132nd Street  Bronx, NY, 10454",Bronx,,N/A,Unforeseeable business circumstances prompted by COVID 19,689,55,55
Adams Hotels International LLC dba The Chatwal Hotel,2020-03-09,2020-06-08,2020-06-08,"130 W. 44th St.  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,481,59,59
"ADESA New York, LLC (ADESA Long Island)",2020-10-03,2020-08-04,2020-08-04,"425 Patchogue Yaphank Road  Yaphank, NY, 11980",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,252,44,44
"ADESA New York, LLC (Buffalo)",2020-10-03,2020-08-04,2020-08-04,"12200 Main Rd  Akron, NY, 14001",Erie,,N/A,Unforeseeable business circumstances prompted by COVID 19,248,46,46
"ADESA New York, LLC and Automotive Finance Corporation (Akron)",2020-08-01,2020-06-24,2020-06-24,"12200 Main Road  Akron, NY, 14001",Erie,,N/A,Unforeseeable business circumstances prompted by COVID 19,368,49,49
"ADESA New York, LLC and Automotive Finance Corporation (Cicero)",2020-08-01,2020-06-24,2020-06-24,"5930 NY-31  Cicero, NY, 13039",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,375,76,76
"ADESA New York, LLC and Automotive Finance Corporation (Yaphank)",2020-08-01,2020-06-25,2020-06-25,"425 Patchogue Yaphank Road  Yaphank, NY, 11980",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,366,79,79
ADESA Syracuse  (Cicero),2020-10-03,2020-08-04,2020-08-04,"5930 NY-31  Cicero, NY, 13039",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,251,1,1
ADI of NY LLC,2020-03-31,2020-04-07,2020-04-07,"1309 Old Country Road  Riverhead, NY, 11901",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,936,10,10
ADINA LLC dba BABUJI,2020-03-15,2020-03-20,2020-03-20,"22 East 13th Street  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,567",23,23
Adria Operating Corp. - Adria Hotel and Conference Center,2020-02-15,2020-06-15,2020-06-15,"221·17 Northern Blvd.  Bayside, NY, 11361",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,442,13,13
"Advance Local Media, LLC",2020-10-19,2020-07-15,2020-07-15,"950  West Fingerboard Road  Staten Island, NY, 10305",Richmond,,N/A,Unforeseeable business circumstances prompted by COVID 19,291,35,35
AEG Global Partnerships LLC,2020-06-30,2020-06-08,2020-06-08,"53 W. 23rd St, 5th Floor  New York, NY, 10010",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,482,1,1
AEG Presents,2020-06-30,2020-06-08,2020-06-08,"53 W. 23rd Street, 5th floor  New York, NY, 10010",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,483,11,11
"Aero Instruments & Avionics, Inc.",2020-05-14,2020-05-14,2020-05-14,"7290 Nash Road  North Tonawanda, NY, 14120",Niagara,,N/A,Unforeseeable business circumstances prompted by COVID 19,583,41,41
AFP 107 Corp. (Hilton Albany),2020-03-16,2020-05-19,2020-05-19,"40 Lodge Street  Albany, NY, 12207",Albany,,N/A,Unforeseeable business circumstances prompted by COVID 19,562,70,70
AFP 108 Corp. dba DoubleTree by Hilton Rochester,2020-03-23,2020-03-24,2020-03-24,"1111 Jefferson Road  Rochester, NY, 14632",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,429",85,85
"AFS-USA, Inc.",2020-07-01,2020-06-01,2020-06-01,"120 Wall Street  New York, NY, 10005",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,522,52,52
Agora Restaurant Corp. dba Molyvos Restaurant,2020-03-16,2020-03-16,2020-03-16,"871 Seventh Avenue  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,789",60,60
Aimbridge Hospitality - Embassy Suites Syracuse,2020-03-22,2020-03-23,2020-03-23,"311 Hiawatha Blvd. W.  Syracuse, NY, 13204",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,515",84,84
Air Canada,2020-03-26,2020-04-07,2020-04-07,"LaGuardia Airport and JFK International Airport  Queens, NY, ",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,932,69,69
Airbnb (2 New York City Sites),2020-08-04,2020-05-06,2020-05-06,"222 Broadway, 26th Floor  New York, NY, 10038",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,604,52,52
"Airport Management Services and Hudson Group (at Grand Central Station, NYC)",2020-07-31,2020-07-14,2020-07-14,"89 East 42nd St.  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,293,34,34
Airport Management Services and Hudson Group (at John F. Kennedy International Airport),2020-07-31,2020-07-14,2020-07-14,"John F. Kennedy International Airport  Queens, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,299,287,287
Airport Management Services and Hudson Group (at LaGuardia Airport),2020-07-31,2020-07-14,2020-07-14,"La Guardia Airport, Ditmars Boulevard & 94th St.  Queens, NY, 11371",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,300,78,78
Airport Management Services and Hudson Group (at Pennsylvania Station),2020-07-31,2020-07-14,2020-07-14,"8th Ave 31st St.  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,294,122,122
Airport Management Services and Hudson Group (at Port Authority of New York and New Jersey),2020-07-31,2020-07-14,2020-07-14,"625 8th Ave.  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,295,107,107
Akwesasne Mohawk Casino Resort,2020-03-17,2020-03-26,2020-03-26,"873 NY-37  Hogansburg, NY, 13655",Franklin,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,283",700,700
"Alamo Buffet Payroll, LLC (Old Country Buffet)",2021-02-04,2020-11-06,2020-11-06,"821 County Rte. 64  Elmira, NY, 74903",Chemung,,N/A,Unforeseeable business circumstances prompted by COVID 19,40,33,33
Alamo Drafthouse LLC (Brooklyn),2020-03-13,2020-09-25,2020-09-25,"445 Gold Street  Brooklyn, NY, 11201",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,103,196,196
Alamo Drafthouse LLC (Yonkers),2020-03-13,2020-09-25,2020-09-25,"2548 Central Park Ave  Yonkers, NY, 10710",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,108,103,103
"Alclear, LLC d/b/a CLEAR (JFK & LaGuardia)",2020-03-30,2020-09-28,2020-09-28,"(JFK & LaGuardia)  Queens, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,102,142,142
"All County Bus, LLC (Yonkers)",2020-03-16,2020-04-30,2020-04-30,"70 Fernbrook St.  Yonkers, NY, 10705",Westchester,,N/A,School closing mandated by the State of New York due to the Unforeseeable business circumstances prompted by COVID 19,1,407,407
Allen Boulevard Corp.,2020-03-18,2020-03-18,2020-03-18,"71 Allen Blvd.  Farmingdale, NY, 11735",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,689",18,18
"AllianceBernstein L.P. (1 North Lexington Ave., White Plains)",2020-12-31,2020-09-30,2020-09-30,"1 North Lexington Ave  White Plains, NY, 10601",Westchester,,N/A,Moving corporate headquarters to Nashville TN,2,4,4
"AllianceBernstein L.P.  (1345 Sixth Ave., NYC)",2020-12-31,2020-09-30,2020-09-30,"1345 Sixth Ave  New York, NY, 10105",New York,,N/A,Moving corporate headquarters to Nashville TN,1,31,31
AllianceBernstein L.P. (Phase 8),2020-04-30,2020-01-21,2020-01-21,"1 North Lexington Ave.  White Plains, NY, 10601",Westchester,,N/A,Relocation of Corporate Headquarters to Nashville TN,2,48,48
AllianceBernstein L.P. (Phase 8),2020-04-30,2020-01-21,2020-01-21,"1345 Sixth Avenue  New York, NY, 10105",New York,,N/A,Relocation of Corporate Headquarters to Nashville TN,1,50,50
"Allied Aviation Service Company of New York, Inc.",2020-04-01,2020-04-20,2020-04-20,"LaGuardia Airport  Queens, NY, 11371",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,719,17,17
Allied Aviation Services Inc.,2020-04-16,2020-04-16,2020-04-16,"266 West 37th Street, 3rd Floor, Suite 302  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,784,2,2
"Allied New York Services, Inc.",2020-04-10,2020-04-09,2020-04-09,"JFK International Airport, Building 90  Jamaica, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,877,226,226
"Allied Waste Services of North America, LLC",2020-06-17,2020-03-18,2020-03-18,"	2315 Kenmore Avenue  Buffalo, NY, 14207",Erie,,N/A,To be Determined,1,112,112
"Allpoints Trucking and Courier Service, Inc. dba Thruway Direct (Bethpage)",2020-10-30,2020-08-01,2020-08-01,"201 Grumman Road W  Bethpage, NY, 11714",Nassau,,N/A,Non work order renewal,2,99,99
"Allpoints Trucking and Courier Service, Inc. dba Thruway Direct (Rochester)",2020-10-30,2020-08-01,2020-08-01,"330 Clay Road  Rochester, NY, 14623",Monroe,,N/A,Non work order renewal,1,140,140
"Allpro Parking, LLC (6 Rochester sites)",2020-06-07,2020-06-24,2020-06-24,"6 Finger Lakes locations  Rochester, NY, ",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,370,8,8
"Allpro Parking, LLC (31 Erie County sites)",2020-06-07,2020-06-24,2020-06-24,"31 Erie County locations  Buffalo, NY, 14203",Erie,,N/A,Unforeseeable business circumstances prompted by COVID 19,369,92,92
"Allpro Parking, LLC (Syracuse)",2020-06-07,2020-06-24,2020-06-24,"102 Dickerson St.  Syracuse, NY, 13202",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,376,2,2
ALM Media LLC,2020-04-14,2020-04-14,2020-04-14,"150 East 42nd Street, Mezzanine Level  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,806,5,5
Almond Diamonds (multiple sites),2020-03-26,2020-03-25,2020-03-25,"4 NYC locations  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,366",109,109
Aloft New York Brooklyn,2020-03-20,2020-03-20,2020-03-20,"216 Duffield Street  Brooklyn, NY, 11201",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,555",42,42
"Alsco, Inc.",2020-03-19,2020-03-26,2020-03-26,"548 St. Paul Street  Rochester, NY, 14605",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,288",52,52
"Alsco, Inc. - Financial District",2020-03-12,2020-03-20,2020-03-20,"49 Ann Street  New York, NY, 10038",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,568",21,21
"Altamarea Group, LLC (NYC) dba Marea, Ai Fiori, Vaucluse, and Osteria Morini",2020-03-17,2020-04-02,2020-04-02,"4 NYC locations  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,032",496,496
"Altamarea Group, LLC dba Osteria Morini",2020-03-17,2020-04-02,2020-04-02,"630 Old Country Road  Garden City, NY, 11530",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,026",,
"Altman Lighting, Inc.",2020-03-16,2020-03-11,2020-03-11,"57 Alexander Street  Yonkers, NY, 10701",Westchester,,N/A,Relocation to Colorado then Unforeseeable business circumstances prompted by COVID 19,1,46,46
Aludyne New York,2020-09-01,2020-06-01,2020-06-01,"4320 Federal Drive  Batavia, NY, 14020",Genesee,,N/A,Unforeseeable business circumstances prompted by COVID 19,520,108,108
Aludyne New York,2020-03-20,2020-04-17,2020-04-17,"4320 Federal Drive  Batavia, NY, 14020",Genesee,,N/A,Unforeseeable business circumstances prompted by COVID 19,735,108,108
America's Kids LLC,2020-03-20,2020-03-25,2020-03-25,"7 NYC sites  Corona/New York/Jamaica/Brooklyn/Bronx, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,367",63,63
"American Airlines, Inc.",2020-10-01,2020-07-15,2020-07-15,"LaGuardia Airport; JFK International Airport; & Cargo Bldg. 79, Flushing-Jamaica  Flushing, NY, 10017",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,290,"2,301","2,301"
"American Grill Investor, LLC dba Hudson Yards Grill",2020-03-16,2020-07-09,2020-07-09,"20 Hudson Yards, Ste 401A  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,315,91,91
American Management Association International (NYC),2020-03-27,2020-03-27,2020-03-27,"1601 Broadway  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,238",26,26
American Management Association International (Saranac Lake),2020-03-27,2020-03-27,2020-03-27,"600 AMA Way  Saranac Lake, NY, 12983",Franklin,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,222",28,28
American Medical Depot,2020-08-03,2020-08-03,2020-08-03,"910 Rotterdam Industrial Park  Schenectady, NY, 12306",Schenectady,,N/A,Unforeseeable business circumstances prompted by COVID 19,254,18,18
"American Multi-Cinema, Inc. (at the AMC Empire 25 Theatre)",2020-03-20,2020-11-05,2020-11-05,"234 W. 42nd St.  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,41,96,96
American Sales Management Organization LLC dba Eulen America,2020-03-19,2020-03-18,2020-03-18,"JFK Airport  Queens, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,731","1,321","1,321"
American Steamship Company,2020-04-20,2020-04-20,2020-04-20,"500 Essjay Road  Williamsville, NY, 14221",Erie,,N/A,Unforeseeable business circumstances prompted by COVID 19,713,175,175
American Technical Ceramics Corp. (Phase 3),2020-06-05,2020-03-03,2020-03-03,"One Norden Lane  Huntington Station, NY, 11746",Suffolk,,N/A,Economic,99,34,34
American Technical Ceramics Corp. (Phase 4),2020-09-17,2020-03-03,2020-03-03,"One Norden Lane  Huntington Station, NY, 11746",Suffolk,,N/A,Economic,100,14,14
American Technical Ceramics Corp. (Phase 5),2020-11-20,2020-08-19,2020-08-19,"One Norden Lane  Huntington Station, NY, 11746",Suffolk,,N/A,Economic,23,27,27
American Technical Ceramics Corp. (Phase 6),2020-12-31,2020-09-29,2020-09-29,"One Norden Lane  Huntington Station, NY, 11746",Suffolk,,N/A,Economic,20,44,44
AMETEK Hughes-Treitler,2020-04-06,2020-04-02,2020-04-02,"300 Endo Blvd  Garden City, NY, 11561",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,027",170,170
AMETEK Rotron (Woodstock),2020-04-02,2020-04-02,2020-04-02,"55 Hasbrouck Lane  Woodstock, NY, 12498",Ulster,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,054",268,268
Ample Hills Creamery (14 NYC sites),2020-06-12,2020-03-14,2020-03-14,"14 NYC locations  , NY, ",New York,,N/A,Economic,80,101,101
"Amsterdam Printing & Litho, Inc.",2020-03-30,2020-08-07,2020-08-07,"166 Wallins Corners Road  Amsterdam, NY, 12010",Montgomery,,N/A,Unforeseeable business circumstances prompted by COVID 19,241,130,130
"Anesthesia Group of Albany, P.C.",2020-03-23,2020-04-22,2020-04-22,"1450 Western Avenue, Suite 102  Albany, NY, 12203",Albany,,N/A,Unforeseeable business circumstances prompted by COVID 19,687,95,95
Angelica Tour LLC Hamilton,2020-03-12,2020-06-18,2020-06-18,"1501 Broadway, 24th Floor  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,392,85,85
APF 101 Corp. (Delta by Marriott Utica NY),2020-03-23,2020-03-24,2020-03-24,"200 Genesee Street  Utica, NY, 13502",Oneida,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,457",49,49
Apogee Events Inc.,2020-03-22,2020-04-18,2020-04-18,"2 Desbrosses St.  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,727,114,114
"Apple- Metro, Inc. Bed-Stuy Apple, LLC",2020-03-17,2020-03-25,2020-03-25,"1360 Fulton Street  Brooklyn, NY, 11216",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,343",36,36
"Apple-Metro, Inc.",2020-03-17,2020-03-26,2020-03-26,"550 Mamaroneck Avenue  Harrison, NY, 10528",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,330",61,61
"Aptim Federal Services, LLC",2020-09-16,2020-06-30,2020-06-30,"2401 River Road  Niskayuna, NY, 12309",Schenectady,,N/A,Contract Completion,1,43,43
"Aqua Grill, Inc.",2020-03-16,2020-05-01,2020-05-01,"210 Spring Street  New York, NY, 10012",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,620,65,65
Araca Merchandise L.P.,2020-03-12,2020-03-31,2020-03-31,"545 West 45th Street, 10th Floor  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,097",107,107
Aramark (at 4 JP Morgan Chase & Co. NYC sites),2020-10-31,2020-07-31,2020-07-31,"Building 146  Jamaica, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,259,107,107
Aramark (at Credit Suisse - Lifeworks),2020-10-31,2020-09-18,2020-09-18,"11 Madison Avenue  New York, NY, 10010",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,117,52,52
Aramark (at Pricewaterhouse Coopers),2020-03-25,2020-08-28,2020-08-28,"300 Madison Avenue  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,177,35,35
"Aramark Campus, LLC (at Citi Field Stadium)",2020-03-12,2020-10-16,2020-10-16,"126th & Roosevelt Ave.  Flushing, NY, 11368",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,56,"1,711","1,711"
"Aramark Campus, LLC (at MCU Park)",2020-03-12,2020-10-16,2020-10-16,"1904 Surf Ave.  Brooklyn, NY, 11224",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,54,108,108
"Aramark Campus, LLC  (at Times Union Center)",2020-03-23,2020-10-16,2020-10-16,"51 S. Pearl St.  Albany, NY, 12207",Albany,,N/A,Unforeseeable business circumstances prompted by COVID 19,53,146,146
