state,employer_name,normalized_name,canonical_name,canonical_basis,industry,naics,naics_basis,naics_level,cik,ticker,cik_match,sic,sic_description,ein,ntee,lei,wikidata_qid,wikidata_match,parent_company,parent_cik,identity_source,employer_key,place_name,place_fips,county_name,county_fips,latitude,longitude,geo_basis,affected_site_address,affected_site_city,site_role,employer_mailing_address,employer_name_verbatim,letter_date,agency_received_date,agency_notification_date,agency_processed_date,source_record_urls,source_locators,source_status,timing_qc,location,site_address,notice_date,notice_date_precision,notice_date_basis,effective_date,effective_date_precision,effective_date_basis,effective_date_end,effective_date_end_precision,effective_date_end_basis,source_identity,source_details,employees_affected,layoff_type,is_temporary,is_amendment,is_amended,current_version,source_url,source_notice_id,dedupe_key,first_seen,last_seen
TN,American Medical Response,american medical response,American Medical Response,filed,,62,employer,,888675,,exact:post-era,4100,Local & Suburban Transit & Interurban Hwy Passenger Trans,,,,,,,,automatic,cik:888675,,,Davidson County,47037,36.169129,-86.78479,county,,,,,,,,,,,,,,Davidson,,,,,2023-10-02,day,reported,,,,TN:agency:2023:202400008,"{""agency_posted_date"":""2023-08-08"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/American-Medical-Response-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""October 2, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p21"",""source_row_sha256"":""a9c1dabe8ca813c21dc0296b405bf958cac95c4efead1dd097af2e2173698062"",""source_text"":""Date Notice Posted: 2023/8/8 | Company: American Medical Response | County: Davidson | Affected Workers: 72 | Closure/Layoff Date: October 2, 2023 | Notice/Type: #202400008""}",72,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400008,b66611552524538338218780b9cc4061f55370b4,2026-09-24,
TN,American Physician Partners,american physician partners,American Physician Partners,filed,,,,,1031329,,exact:post-era,8090,"Services-Misc Health & Allied Services, NEC",,,,,,,,automatic,cik:1031329,,,Williamson County,47187,35.894845,-86.897888,county,,,,,,,,,,,,,,Williamson,,,,,2023-07-31,day,reported,,,,TN:agency:2023:202400003,"{""agency_posted_date"":""2023-07-18"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/American-Physician-Partners-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""July 31, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p26"",""source_row_sha256"":""62c7c82dbb5982063f8a03bf1980ac2abdb0dc2edcf6193efc864a2c75cf0a36"",""source_text"":""Date Notice Posted: 2023/7/18 | Company: American Physician Partners | County: Williamson| Affected Workers: 180 | Closure/Layoff Date: July 31, 2023 | Notice/Type: #202400003""}",180,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400003,2eab3cc718c870c262896539141af7442a924f55,2026-09-24,
TN,"American Snuff Company, LLC",american snuff,"American Snuff Company, LLC",filed,,312221,sec-sic,enterprise,1376342,,exact:post-era,2111,Cigarettes,,,,,,,,automatic,cik:1376342,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby,,,,,2023-12-01,day,reported,,,,TN:agency:2023:202300008,"{""agency_posted_date"":""2023-02-09"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/American-Snuff-Company-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""December 1, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p52"",""source_row_sha256"":""05c5220d14eae8f22a26286a821435319e5fecade631049c9d2ad9bd5f09bddd"",""source_text"":""Date Notice Posted: 2023/2/9 | Company: American Snuff Company, LLC | County: Shelby | Affected Workers: 132 | Closure/Layoff Date: December 1, 2023 | Notice/Type: #202300008""}",132,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300008,f87bff76bf7b3ff9a9c4ffbdfbd63859a5fe4817,2026-09-24,
TN,American Stairways,american stairways,American Stairways,filed,,,,,,,,,,,,,,,,,,n:american stairways,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby,,,,,2021-03-12,day,reported,,,,TN:agency:2021:202100006,"{""agency_posted_date"":""2021-03-12"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports/AmericanStairwaysIncTDLWDWARNLetter.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""March 12, 2021"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2021:p19"",""source_row_sha256"":""3e5fdd71095ffa8cd2601c87e97a8b80c1630b19d2a4e5195f3fe1b634041f15"",""source_text"":""Date Notice Posted: 2021/3/12 | Company: American Stairways | County: Shelby | Affected Workers: 32 | Closure/Layoff Date: March 12, 2021 | Notice/Type: #202100006""}",32,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202100006,d1ba8e5bc4cf28e71fcd705941ef8bb7a90e733e,2026-09-24,
TN,Apex Canvas CO LLC,apex canvas,Apex Canvas CO LLC,filed,,,,,,,,,,,,,,,,,,n:apex canvas,Loudon city,4743780,Loudon County,47105,35.737244,-84.362102,place,,,,,,,,,,,,,,Loudon,,,,,2023-12-07,day,reported,,,,TN:agency:2023:202400025,"{""agency_posted_date"":""2023-12-06"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Apex-Canvas-CO-LLC-TDLWD-WARN-LETTER-2023-12.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""December 7, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p4"",""source_row_sha256"":""b8809caf8779ea820142100a2f66fb5263fbfa6fc8ae3c18a3b3b68cd561554d"",""source_text"":""Date Notice Posted: 2023/12/6 | Company: Apex Canvas CO LLC | County: Loudon | Affected Workers: 7 | Closure/Layoff Date: December 7, 2023 | Notice/Type: #202400025""}",7,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400025,2cf7ed8bc3196759bcd8f73039a29751b4073b2b,2026-09-24,
TN,Apex Canvas CO LLC,apex canvas,Apex Canvas CO LLC,filed,,,,,,,,,,,,,,,,,,n:apex canvas,Loudon city,4743780,Loudon County,47105,35.737244,-84.362102,place,,,,,,,,,,,,,,Loudon,,,,,2023-09-28,day,reported,,,,TN:agency:2023:202400011,"{""agency_posted_date"":""2023-09-22"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Apex-Canvas-CO-LLC-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""September 28, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p18"",""source_row_sha256"":""c77b90c87b6b52c317f3bf3a16f24f1ff467e6dd4f6c2bc2c2c7f10df2105b38"",""source_text"":""Date Notice Posted: 2023/9/22 | Company: Apex Canvas CO LLC | County: Loudon| Affected Workers: 8 | Closure/Layoff Date: September 28, 2023 | Notice/Type: #202400011""}",8,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400011,5b69acaff6b95e75bb7bfd3b975a5818eabfcc0a,2026-09-24,
TN,"Aramark Facility Services, LLC",aramark facility services,"Aramark Facility Services, LLC",filed,,,,,1396654,,exact:post-era,,,,,,,,,,automatic,cik:1396654,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby,,,,,2021-05-31,day,reported,,,,TN:agency:2021:202100012,"{""agency_posted_date"":""2021-05-10"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports/Aramark_TDLWD_WARN_LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""May 31, 2021"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2021:p14"",""source_row_sha256"":""553a378dc53f8fbc170675a37eb040101dfd58a2f4e040c791844fbc761e4093"",""source_text"":""Date Notice Posted: 2021/5/10 | Company: Aramark Facility Services, LLC | County: Shelby | Affected Workers: 139 | Closure/Layoff Date: May 31, 2021 | Notice/Type: #202100012""}",139,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202100012,ac582d4f716c86e30f3c6b57af1af8cc58fa7623,2026-09-24,
TN,"Aspiration Partners, Inc.",aspiration partners,"Aspiration Partners, Inc.",filed,,,,,,,,,,,,,,,,,,n:aspiration partners,,,Davidson County,47037,36.169129,-86.78479,county,,,,,,,,,,,,,,Davidson,,,,,,,,,,,TN:agency:2023:202300021,"{""agency_posted_date"":""2023-05-31"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Aspiration-Partners-Inc-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""June 30, 2023 – September 30, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p39"",""source_row_sha256"":""f6a3c85b670668b221fce39228d3bd38bec14c67820719c2e637ee768755470c"",""source_text"":""Date Notice Posted: 2023/5/31 | Company: Aspiration Partners, Inc. | County: Davidson | Affected Workers: 5 | Closure/Layoff Date: June 30, 2023 – September 30, 2023 | Notice/Type: #202300021""}",5,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300021,ddb2b6fd07f78f439a840e379f7e9c73fdda9570,2026-09-24,
TN,Befesa Zinc US Inc.,befesa zinc us,Befesa Zinc US Inc.,filed,,,,,,,,,,,,,,,,,,n:befesa zinc us,,,Roane County,47145,35.84725,-84.523929,county,,,,,,,,,,,,,,Roane,,,,,2023-04-08,day,reported,,,,TN:agency:2023:202300009,"{""agency_posted_date"":""2023-02-10"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Befesa-Zinc-US-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""April 8, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p51"",""source_row_sha256"":""412443495efd79188bc51b6104e410e09475a406e8741a785fafd196c4a62830"",""source_text"":""Date Notice Posted: 2023/2/10 | Company: Befesa Zinc US Inc. | County: Roane | Affected Workers: 50 | Closure/Layoff Date: April 8, 2023 | Notice/Type: #202300009""}",50,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300009,555ca6632d7e7346dad1ee1d1470a8abd849d6d0,2026-09-24,
TN,Beiersdorf Manufacturing LLC,beiersdorf manufacturing,Beiersdorf Manufacturing LLC,filed,,,,,,,,,,,,,,,,,,n:beiersdorf manufacturing,,,Bradley County,47011,35.153914,-84.859414,county,,,,,,,,,,,,,,Bradley,,,,,,,,,,,TN:agency:2022:202300003,"{""agency_posted_date"":""2022-12-15"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Beiersdorf-Manufacturing-LLC-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""January 31, 2023 – April 1, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2022:p3"",""source_row_sha256"":""447f4dfeca6cb8be036d093a116aef28d8af428f0b1483a8be061a1c5b9d02a1"",""source_text"":""Date Notice Posted: 2022/12/15 | Company: Beiersdorf Manufacturing LLC | County: Bradley | Affected Workers: 140 | Closure/Layoff Date: January 31, 2023 – April 1, 2023 | Notice/Type: #202300003""}",140,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300003,ec96b2c4406ac8ddd9be7a53fe68d79433d2d2da,2026-09-24,
TN,"Beiersdorf, LLC",beiersdorf,"Beiersdorf, LLC",filed,,,,,,,,,,,,,,,,,,n:beiersdorf,,,Bradley County,47011,35.153914,-84.859414,county,,,,,,,,,,,,,,Bradley,,,,,2021-03-31,day,reported,,,,TN:agency:2021:20210002,"{""agency_posted_date"":""2021-01-29"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports/BeiersdorfLLCTDLWDWARNLetter.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""March 31, 2021"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2021:p21"",""source_row_sha256"":""b2e97a9705a2ff36d51de70f61d1141ca532cf442524e78e055adc2e9ed919ca"",""source_text"":""Date Notice Posted: 2021/1/29 | Company: Beiersdorf, LLC | County: Bradley | Affected Workers: 134 | Closure/Layoff Date: March 31, 2021 | Notice/Type: #20210002""}",134,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,20210002,33a470b56da8556ab8304c44969a86fa9522b47b,2026-09-24,
TN,"Bryce Company, LLC",bryce,"Bryce Company, LLC",filed,,,,,,,,,,,,,,,,,,n:bryce,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby,,,,,2024-08-08,day,reported,,,,TN:agency:2024:202300064,"{""agency_posted_date"":""2024-06-18"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports/BryceCompanyLLCTDLWDWARNLETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""8/8/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p32"",""source_row_sha256"":""50d1c8938cddd1d1bf6d9a5396fee6da124bad60827c675bbfc8ce4a235b52d6"",""source_text"":""Date Notice Posted: 6/18/2024 | Company: Bryce Company, LLC | County: Shelby | Affected Workers: 104 | Closure/Layoff Date: 8/8/2024 | Notice/Type: #202300064""}",104,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300064,32f18e51e248fe95a56d276184d0de83d409e7f8,2026-09-24,
TN,CEVA Logistics,ceva logistics,CEVA Logistics,wikidata,,42,employer,,,,,,,,,,Q2136905,label,,,automatic,qid:Q2136905,,,Wilson County,47189,36.149431,-86.291181,county,,,,,,,,,,,,,,Wilson,,,,,2023-04-22,day,reported,,,,TN:agency:2023:202300010,"{""agency_posted_date"":""2023-02-22"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/CEVA-Logistics-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""April 22, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p50"",""source_row_sha256"":""c9ddc0450795239c2ab2e0913b33b08820cb4bd7e43ce1711d0d9c971dd7af89"",""source_text"":""Date Notice Posted: 2023/2/22 | Company: CEVA Logistics | County: Wilson | Affected Workers: 142 | Closure/Layoff Date: April 22, 2023 | Notice/Type: #202300010""}",142,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300010,b03310f2a3a00ca527038354e4fec2646dedd113,2026-09-24,
TN,"CHEP Services, LLC",chep services,"CHEP Services, LLC",filed,,532289,employer,,,,,,,,,,,,,,,n:chep services,,,Knox County,47093,35.992726,-83.937721,county,,,,,,,,,,,,,,Knox,,,,,2024-08-05,day,reported,,,,TN:agency:2024:202300060,"{""agency_posted_date"":""2024-05-31"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/CHEP-Services-LLC-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""8/5/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p28"",""source_row_sha256"":""70ceb536927c77265063dc51221c0c9122793d3bda1388bdc2e3b654345c68cb"",""source_text"":""Date Notice Posted: 5/31/2024 | Company: CHEP Services, LLC | County: Knox | Affected Workers: 58 | Closure/Layoff Date: 8/5/2024 | Notice/Type: #202300060""}",58,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300060,6a607aa3b3abb3a048d8dd49735b1a8926e0c16a,2026-09-24,
TN,"Campos Foods, LLC dba Georges Prepared Foods",campos foods llc dba georges prepared foods,"Campos Foods, LLC",cleaned,,,,,,,,,,,,,,,,,,n:campos foods,,,Campbell County,47013,36.401592,-84.159249,county,,,,,,,,,,,,,,Campbell,,,,,2022-09-02,day,reported,,,,TN:agency:2022:202200006,"{""agency_posted_date"":""2022-08-05"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Campos-Foods-LLC-dba-Georges-Prepared-Food-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""September 2, 2022"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2022:p7"",""source_row_sha256"":""55a70d018666792ae274551b7513abe3c9c76076e4d7b92f8d927eb32b5a0696"",""source_text"":""Date Notice Posted: 2022/8/5 | Company: Campos Foods, LLC dba Georges Prepared Foods | County: Campbell| Affected Workers: 237 | Closure/Layoff Date: September 2, 2022 | Notice/Type: #202200006""}",237,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202200006,b6393cce68a2e048e435da13f74ee4491846d41b,2026-09-24,
TN,Cargill Meat Solutions Corporation,cargill meat solutions,CARGILL MEAT SOLUTIONS CORPORATION,gleif,,,,,,,,,,,,549300NIZEFFWJ1QI053,,,,,automatic,lei:549300NIZEFFWJ1QI053,,,Davidson County,47037,36.169129,-86.78479,county,,,,,,,,,,,,,,Davidson,,,,,2024-03-15,day,reported,,,,TN:agency:2024:202300038,"{""agency_posted_date"":""2024-01-25"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Cargill-Meat-Solutions-Corporation-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""3/15/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p7"",""source_row_sha256"":""421a27d20259f533e5097fabbb8abeda702067ccf4c282b898004e1a7e8c0410"",""source_text"":""Date Notice Posted: 1/25/2024 | Company: Cargill Meat Solutions Corporation | County: Davidson | Affected Workers: 111 | Closure/Layoff Date: 3/15/2024 | Notice/Type: #202300038""}",111,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300038,f5b09e6d1a881eae541bac9143518419bbf13223,2026-09-24,
TN,Central Freight Lines Inc.,central freight lines,Central Freight Lines,wikidata,,484,sec-sic,enterprise,1085636,,exact:post-era,4213,Trucking (No Local),,,,Q108546581,cik,Caliber System,,automatic,qid:Q108546581,,,Wilson County,47189,36.149431,-86.291181,county,,,,,,,,,,,,,,Wilson,,,,,2021-12-13,day,reported,,,,TN:agency:2021:202100025,"{""agency_posted_date"":""2021-12-15"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Central_Freight_Lines_Inc_TDLWD_WARN_LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""December 13, 2021"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2021:p2"",""source_row_sha256"":""5d23035534b62110f5232a17ec137416a9a9cdb7336662b84d58e3d79661f8af"",""source_text"":""Date Notice Posted: 2021/12/15 | Company: Central Freight Lines Inc. | County: Wilson | Affected Workers: 66  | Closure/Layoff Date: December 13, 2021 | Notice/Type: #202100025""}",66,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202100025,ac7491b193e640414c6426d699951d480f28b691,2026-09-24,
TN,Charles C Parks Company,charles c parks,Charles C Parks Company,filed,,,,,,,,,,,,,,,,,,n:charles c parks,,,Sumner County,47165,36.472423,-86.458405,county,,,,,,,,,,,,,,Sumner,,,,,2024-08-05,day,reported,,,,TN:agency:2024:202400032,"{""agency_posted_date"":""2024-07-22"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Charles-C-Parks-Company-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""8/5/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p37"",""source_row_sha256"":""4ade85f490acecd8a662103dbc18f7a6b255db599162ee1c1543a373b1ffa078"",""source_text"":""Date Notice Posted: 7/22/2024 | Company: Charles C Parks Company | County: Sumner | Affected Workers: 81 | Closure/Layoff Date: 8/5/2024 | Notice/Type: #202400032""}",81,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400032,4ed2ebcf78cccc67bcf910d2dee69b7134da15a9,2026-09-24,
TN,Chick-fil-A,chick fil a,"CHICK-FIL-A, INC.",gleif,,722511,employer,,,,,,,,,549300BY26GXF5YHV453,,,,,automatic,lei:549300BY26GXF5YHV453,Dyer city,4722180,Gibson County,47053,36.071623,-88.993923,place,,,,,,,,,,,,,,Dyer,,,,,2024-02-06,day,reported,,,,TN:agency:2023:202400023,"{""agency_posted_date"":""2023-12-01"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Chick-fil-A-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""February 6, 2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p6"",""source_row_sha256"":""7fb42d0e1fc5086b117b344160c44fe89fefb3b84a8e3d34f11b0068a9869dba"",""source_text"":""Date Notice Posted: 2023/12/1 | Company: Chick-fil-A | County: Dyer | Affected Workers: 84 | Closure/Layoff Date: February 6, 2024 | Notice/Type: #202400023""}",84,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400023,0d1f0d3ee57be6f59539aa40c4a6ecbedf11f378,2026-09-24,
TN,"Chugach Federal Solutions, Inc. (CFSI)",chugach federal solutions inc cfsi,"Chugach Federal Solutions, Inc.",cleaned,,,,,,,,,,,,,,,,,,n:chugach federal solutions,,,Coffee County,47031,35.488765,-86.078202,county,,,,,,,,,,,,,,Coffee,,,,,2024-06-30,day,reported,,,,TN:agency:2024:202300054,"{""agency_posted_date"":""2024-05-03"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Chugach-Federal-Solutions-Inc-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""6/30/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p22"",""source_row_sha256"":""9aba1548bd4a31355044485857372ff100fe107c0e0a6cba024fbad4ad1814ec"",""source_text"":""Date Notice Posted: 5/3/2024 | Company: Chugach Federal Solutions, Inc. (CFSI) | County: Coffee | Affected Workers: 260 | Closure/Layoff Date: 6/30/2024 | Notice/Type: #202300054""}",260,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300054,5a5c724f655e125fe9efef78ca8d9f3f839c3efa,2026-09-24,
